,squareMeters,numberOfRooms,hasPool,cityCode,price
9310,83615,21,1,85872,8367434.1
9311,24176,76,0,21829,2424926.0
9312,87186,13,1,78043,8725843.6
9313,76718,1,1,88773,7678291.3
9314,34686,70,1,36301,3478751.8
9315,1372,85,0,22030,141991.4
9316,85391,4,1,31387,8547440.7
9317,88190,11,1,34854,8825664.0
9318,29465,89,0,91289,2948873.0
9319,36475,64,1,65241,3653259.0
9320,14807,30,1,87205,1488467.6
9321,13176,82,1,71238,1326833.6
9322,33747,44,0,87274,3379216.1
9323,72586,63,0,43842,7260767.7
9324,6040,45,1,6418,611596.5
9325,17791,36,1,59192,1786416.6
9326,37542,93,1,71424,3760359.4
9327,4991,77,1,92827,510147.0
9328,35375,18,1,93034,3547723.1
9329,68760,86,1,97738,6886258.9
9330,43667,43,0,64504,4376408.3
9331,28472,63,0,12423,2857049.8
9332,45916,93,1,29819,4603170.9
9333,39110,18,1,89122,3915015.8
9334,54484,26,0,36507,5453182.6
9335,88828,41,1,36625,8887849.4
9336,37875,69,1,32569,3791076.6
9337,33709,31,1,30647,3378877.7
9338,4574,33,1,52800,463922.2
9339,38713,80,1,55696,3888712.8
9340,48796,18,1,99408,4884112.8
9341,98350,34,1,23526,9843345.2
9342,5675,18,0,3888,570150.4
9343,13079,78,1,73189,1312452.1
9344,80282,22,0,43212,8034878.4
9345,27842,72,1,65385,2797107.1
9346,94351,99,0,23882,9442916.8
9347,12903,19,0,61673,1297674.5
9348,85474,25,0,24896,8552671.8
9349,48033,41,0,85611,4807525.4
9350,13344,21,0,25541,1342649.1
9351,86663,61,0,33136,8667440.2
9352,22387,3,0,13851,2243743.8
9353,44247,62,0,20423,4426084.2
9354,35226,80,0,98380,3527233.2
9355,70293,99,1,73160,7035614.1
9356,94396,45,1,8839,9443018.4
9357,69665,77,1,43581,6972179.9
9358,14948,45,1,49373,1505852.1
9359,82610,82,0,18646,8265361.1
9360,89173,61,1,47398,8921642.9
9361,48805,64,0,38392,4888277.2
9362,50077,66,0,45791,5009343.6
9363,32616,60,1,90843,3266801.3
9364,2750,72,1,41531,287478.8
9365,27532,75,1,45447,2763972.6
9366,44924,95,0,94576,4493620.0
9367,23378,13,1,71193,2344668.6
9368,64441,22,0,74573,6448195.1
9369,74760,36,1,96501,7486764.1
9370,70794,39,1,7742,7084340.4
9371,44528,50,0,32439,4457099.5
9372,58628,97,0,4597,5868912.1
9373,45692,12,0,17638,4572466.1
9374,67417,68,0,3056,6743688.0
9375,68731,83,1,90218,6879026.5
9376,81573,1,0,11518,8164179.6
9377,15859,70,0,8823,1591965.8
9378,34071,52,0,92800,3416473.5
9379,82131,3,1,19368,8222305.2
9380,2695,30,0,56167,275276.6
9381,51891,91,0,58438,5189836.8
9382,82469,2,0,83852,8252420.9
9383,31785,14,1,841,3187741.6
9384,81147,38,1,36778,8119401.6
9385,13024,96,1,23654,1309075.7
9386,35160,8,1,77047,3527556.4
9387,56284,58,0,42113,5632964.9
9388,1095,33,0,10758,112264.3
9389,60250,79,0,37239,6031090.9
9390,49114,13,1,22302,4919199.5
9391,66289,69,1,96579,6635346.0
9392,62940,35,0,21739,6299150.1
9393,90220,93,0,44956,9025281.4
9394,13984,6,1,95904,1402812.2
9395,27961,60,0,7821,2797091.9
9396,90626,81,0,93641,9064610.7
9397,59735,27,1,37524,5984019.9
9398,75841,89,1,83005,7594188.6
9399,15417,55,0,10701,1549279.2
9400,41381,16,1,18638,4142103.6
9401,45301,37,0,23571,4535094.1
9402,8305,57,0,11927,832871.4
9403,39032,21,1,72731,3907832.8
9404,36223,20,1,33569,3627823.8
9405,6127,7,0,39323,620272.3
9406,42903,3,0,52947,4295529.1
9407,18485,38,0,95615,1853308.9
9408,71296,96,0,76968,7132660.3
9409,33296,74,0,29797,3335730.8
9410,63259,29,1,66637,6330378.1
9411,28584,95,1,2515,2865308.3
9412,88258,70,1,2101,8833655.5
9413,83639,3,1,39385,8374057.6
9414,51721,54,1,87436,5175060.2
9415,90253,19,0,23523,9026845.1
9416,26659,49,0,73961,2668012.1
9417,99985,20,0,28887,10004278.3
9418,61235,83,1,630,6128731.0
9419,31451,1,0,30314,3153350.5
9420,14366,15,1,16730,1442920.9
9421,96237,80,1,1798,9631795.5
9422,51391,73,1,93977,5145855.8
9423,61448,69,0,53401,6148309.1
9424,16789,53,0,61555,1681437.0
9425,67527,38,0,72494,6758641.5
9426,86472,67,1,27066,8649820.7
9427,45521,19,0,47541,4558227.9
9428,23782,31,1,59962,2385528.4
9429,36704,74,1,23421,3682620.7
9430,59718,72,1,15440,5984334.8
9431,88548,96,1,4531,8861525.2
9432,91270,52,1,21253,9143432.9
9433,71414,69,0,49736,7143211.0
9434,65653,74,0,84990,6571168.2
9435,62770,46,0,61802,6279209.8
9436,88346,63,0,38853,8837282.7
9437,48817,58,1,97760,4888333.0
9438,59213,78,0,14101,5929279.1
9439,65160,67,1,43965,6519621.6
9440,86045,10,0,55043,8605790.1
9441,6820,99,1,91236,692421.1
9442,33704,55,1,47110,3375891.6
9443,10460,57,0,29885,1049039.0
9444,92256,32,1,73315,9231273.4
9445,85490,65,0,97333,8554109.3
9446,74012,48,0,97530,7410308.8
9447,53155,20,0,25447,5324888.7
9448,41573,78,1,71474,4165283.6
9449,46413,38,1,22984,4652547.2
9450,99932,16,0,267,9994093.4
9451,47715,16,0,96495,4772829.2
9452,41565,73,1,3214,4164038.1
9453,98213,89,0,94823,9829274.5
9454,79435,25,0,68707,7952569.5
9455,9517,74,0,14348,953039.8
9456,5329,40,0,38935,539067.4
9457,79988,36,0,27623,8007659.9
9458,34800,11,1,18660,3489284.3
9459,40505,50,0,77597,4056422.3
9460,22034,71,0,68451,2208860.4
9461,15610,83,0,87644,1563268.9
9462,10175,4,0,98517,1021635.3
9463,51528,47,0,52216,5153572.9
9464,76014,51,0,69427,7606246.5
9465,3048,44,0,85476,313086.6
9466,9035,72,0,79230,907584.6
9467,43501,85,1,7937,4361707.0
9468,14865,48,0,72670,1492518.9
9469,74409,45,1,7209,7452174.4
9470,97863,31,0,11088,9794827.2
9471,68115,38,0,7940,6812481.4
9472,51107,84,0,70430,5123101.6
9473,55804,97,1,39023,5594137.1
9474,49431,28,0,21807,4950904.3
9475,42385,17,1,15400,4244666.6
9476,36569,25,0,2563,3658624.2
9477,82006,16,0,34993,8204443.5
9478,31241,22,1,17267,3131372.7
9479,65531,36,1,57641,6565552.4
9480,87886,81,1,78136,8796722.6
9481,21792,24,0,61387,2182502.1
9482,20175,19,0,85910,2022153.1
9483,72871,100,1,59245,7292041.8
9484,47582,51,1,38250,4771608.7
9485,63961,97,1,13838,6404321.2
9486,40816,27,1,72459,4088073.4
9487,27899,86,1,38551,2799475.8
9488,74571,36,0,23294,7462659.8
9489,71469,53,0,1253,7154294.0
9490,94313,58,0,68203,9433714.1
9491,34511,7,1,90063,3453372.6
9492,56999,42,1,65661,5709030.7
9493,23450,83,0,55904,2351048.3
9494,43001,6,0,91430,4311748.7
9495,48825,41,0,83970,4884350.0
9496,15728,60,1,89491,1582527.0
9497,4840,29,1,53090,490232.3
9498,79603,83,0,36415,7964199.1
9499,26328,12,1,54199,2639712.9
9500,93656,45,1,88235,9372651.7
9501,16771,48,0,41970,1682658.4
9502,35285,97,0,87844,3533836.8
9503,50747,71,0,58193,5078303.1
9504,28452,50,0,65296,2849892.7
9505,97763,85,1,93195,9781005.4
9506,75461,16,1,84536,7556204.1
9507,50931,1,0,83516,5101339.8
9508,83028,65,1,79082,8314727.5
9509,86084,97,1,48559,8611089.2
9510,99506,14,0,91675,9956712.9
9511,87669,27,0,70942,8770848.8
9512,16971,74,1,93433,1705102.4
9513,16856,66,1,2759,1698227.3
9514,92853,77,1,297,9292239.5
9515,58332,57,1,41297,5848290.6
9516,46219,88,0,29524,4631239.2
9517,4780,10,0,35539,485037.3
9518,75095,10,1,30446,7513525.9
9519,19796,4,0,59167,1984461.5
9520,41867,61,1,83849,4199195.4
9521,46187,54,1,40362,4630712.8
9522,7631,76,1,88327,769449.9
9523,50384,30,1,671,5041905.5
9524,2041,16,1,27021,210233.4
9525,19606,83,0,30437,1961926.4
9526,77646,20,1,79807,7770073.6
9527,79401,99,0,97865,7941702.6
9528,79380,51,1,64269,7943681.4
9529,77337,32,0,86551,7739167.1
9530,30551,80,1,64343,3063018.9
9531,9758,28,0,18505,976405.4
9532,71370,18,1,60819,7139541.3
9533,42167,67,0,83682,4223638.0
9534,68826,58,0,76890,6884918.0
9535,9529,71,1,72788,959254.9
9536,40869,27,1,10051,4094441.5
9537,58938,83,1,51038,5905161.6
9538,58528,1,1,79667,5855444.0
9539,18491,48,1,71001,1854892.7
9540,28739,24,0,53893,2878087.0
9541,8242,33,1,54430,841275.3
9542,72120,20,0,97295,7218350.5
9543,70274,93,1,72187,7032807.7
9544,34477,75,1,88031,3453950.1
9545,78088,53,0,67157,7809475.4
9546,46899,54,1,80984,4698499.6
9547,34428,92,0,23277,3450922.2
9548,28168,11,0,10576,2831367.9
9549,61839,66,1,13131,6189722.9
9550,31657,58,0,7056,3166331.6
9551,43717,57,0,36508,4381556.2
9552,54715,74,0,6441,5472607.7
9553,23623,26,0,54284,2368635.7
9554,23759,33,0,81549,2380283.6
9555,25275,61,1,77195,2531559.1
9556,13323,46,1,64602,1344350.9
9557,87763,36,0,64490,8777041.4
9558,2905,24,1,44641,301329.8
9559,8403,22,1,73864,847532.4
9560,79594,85,0,40723,7962250.7
9561,19773,15,1,36644,1982544.8
9562,41110,25,0,32332,4116694.5
9563,55660,9,1,84510,5576601.1
9564,6051,80,0,8340,610578.4
9565,22907,26,1,1216,2296157.7
9566,58679,60,0,95785,5874828.1
9567,55023,18,1,13,5510997.0
9568,51124,81,0,93857,5114003.8
9569,97422,48,0,84278,9744055.6
9570,66057,33,1,53247,6615509.3
9571,81319,64,1,71231,8139384.0
9572,12492,46,1,26974,1264869.7
9573,86634,95,0,62531,8666233.9
9574,23073,84,0,38713,2309877.1
9575,99171,91,0,65019,9924776.0
9576,81458,1,0,64994,8151151.2
9577,92661,45,1,88032,9276448.1
9578,43026,31,1,4035,4305570.2
9579,20259,31,0,67112,2028945.8
9580,60589,4,0,38501,6062827.3
9581,27328,53,0,64415,2739562.2
9582,88399,91,0,72840,8845285.6
9583,90474,46,0,62864,9048417.6
9584,11062,23,1,95085,1116815.9
9585,6639,100,1,97972,670298.4
9586,98731,25,1,43371,9883764.5
9587,94556,53,1,60195,9461299.0
9588,25681,2,0,65688,2572151.9
9589,76347,73,1,42855,7639752.5
9590,56609,13,0,11281,5665792.2
9591,28825,79,0,44193,2886304.1
9592,78018,36,0,1749,7806848.2
9593,87873,66,1,4980,8793354.7
9594,69080,43,0,47553,6911181.4
9595,14945,33,1,54997,1501436.5
9596,95312,33,0,57320,9536803.5
9597,15167,21,1,61807,1525393.6
9598,89775,12,1,6372,8983705.7
9599,44718,63,0,83552,4478514.8
9600,68339,36,1,43765,6839127.3
9601,52532,40,1,81736,5256504.5
9602,4882,53,0,54900,491123.7
9603,78852,57,1,27466,7896437.9
9604,48214,83,0,17080,4823541.3
9605,90764,56,1,95156,9082052.0
9606,90957,88,1,62257,9099516.3
9607,15348,44,0,71099,1538968.8
9608,75112,87,0,92483,7516112.4
9609,50664,11,0,42043,5075617.6
9610,93176,21,1,48510,9325657.2
9611,14194,68,1,15625,1429956.3
9612,79133,46,1,40011,7919804.3
9613,25954,38,1,22192,2606155.7
9614,88639,99,0,40765,8869723.8
9615,60513,48,1,94459,6056822.4
9616,66759,45,0,27497,6680456.6
9617,7392,45,0,7310,745873.7
9618,87718,94,1,3448,8779276.2
9619,87111,33,0,42728,8721856.4
9620,37340,97,1,18969,3737836.3
9621,70062,61,1,38792,7019332.8
9622,18441,89,0,70598,1849321.3
9623,51650,98,1,90953,5173330.0
9624,19686,29,0,75211,1975347.9
9625,3796,15,0,86493,380273.9
9626,50148,10,1,20243,5027305.9
9627,24628,59,1,90938,2469754.8
9628,38936,6,0,91317,3898567.5
9629,55059,51,1,34208,5512765.8
9630,99372,13,1,95237,9949480.8
9631,59728,88,1,40630,5982206.1
9632,18795,40,1,96283,1889475.8
9633,9641,83,1,93058,972497.6
9634,54050,64,1,49185,5411419.9
9635,71195,100,0,56017,7126909.7
9636,38758,47,0,21669,3879708.1
9637,56577,37,0,51011,5663240.2
9638,94122,92,0,45430,9414686.9
9639,65062,68,0,68169,6507002.0
9640,44317,27,1,40994,4440293.6
9641,58304,1,1,52299,5836868.6
9642,52169,67,1,47726,5223905.7
9643,98856,33,1,9286,9898436.0
9644,85462,52,1,73151,8554218.6
9645,51703,56,1,79663,5179465.0
9646,8021,94,1,83575,811991.6
9647,30415,40,1,11763,3047736.5
9648,82377,72,1,86648,8241348.4
9649,5135,71,1,84277,517460.0
9650,57738,39,1,22855,5777659.1
9651,8108,51,0,31263,821804.2
9652,75489,51,1,65979,7556389.6
9653,71332,68,0,92717,7141075.5
9654,34827,92,0,4769,3489107.7
9655,97586,74,1,6593,9763040.5
9656,81070,85,0,28177,8114602.9
9657,64963,41,1,71468,6502097.6
9658,23417,33,1,76697,2346324.0
9659,16576,38,1,61805,1667807.6
9660,75520,53,1,5941,7559921.2
9661,70420,80,0,42951,7049805.9
9662,78694,73,1,78009,7886042.6
9663,26681,75,0,41416,2675051.4
9664,10902,77,0,58057,1096338.6
9665,84952,13,0,40406,8503506.8
9666,67972,87,1,59094,6804439.0
9667,44002,58,0,92288,4406097.7
9668,51539,81,0,49751,5155289.6
9669,41702,75,0,12902,4171457.4
9670,87159,14,0,68010,8721274.8
9671,77304,25,1,81084,7741198.9
9672,50168,36,0,17509,5022293.3
9673,96656,84,0,23527,9666332.1
9674,85768,82,0,12215,8585566.1
9675,76707,5,1,56082,7680085.7
9676,10359,90,1,69467,1041647.0
9677,3160,54,0,71037,322507.3
9678,83015,83,1,8154,8310321.6
9679,13659,10,1,33818,1373742.5
9680,62751,59,1,91718,6284421.5
9681,63354,68,0,82639,6339390.9
9682,26486,41,1,45022,2654347.1
9683,58029,37,0,92783,5806004.7
9684,18022,14,0,91478,1805173.2
9685,31005,82,0,87883,3101945.8
9686,4794,11,1,79367,484773.8
9687,90763,96,1,81677,9079021.4
9688,21272,81,0,43885,2133856.4
9689,53895,47,0,84369,5391102.2
9690,7113,51,1,66177,721332.4
9691,55490,51,0,92115,5562772.8
9692,91623,96,0,51837,9175404.3
9693,94081,47,1,68146,9411954.5
9694,13176,45,1,57287,1326496.7
9695,30587,87,1,15207,3068624.4
9696,13019,31,0,52635,1305988.4
9697,50578,18,1,20843,5070180.1
9698,40364,3,1,2420,4043483.1
9699,13851,48,0,59633,1387301.8
9700,96134,69,1,40967,9620433.9
9701,32974,74,0,84061,3300049.5
9702,65164,75,0,34821,6520948.5
9703,44206,41,1,75726,4430871.9
9704,37717,79,1,94775,3779961.8
9705,79724,78,0,96224,7974507.3
9706,81055,72,1,22602,8117507.7
9707,63297,8,1,8537,6336856.1
9708,84392,53,1,68025,8446849.2
9709,35894,5,1,25953,3596400.9
9710,48691,44,0,7876,4873423.1
9711,35272,80,1,36687,3537699.3
9712,24634,81,1,50872,2467773.1
9713,63533,57,0,91845,6356386.6
9714,84288,81,1,14770,8431708.4
9715,77271,53,1,69769,7734866.0
9716,62556,15,1,51501,6265865.4
9717,46903,40,0,42634,4693749.8
9718,47553,58,1,44658,4766558.0
9719,63209,92,0,40896,6328708.7
9720,7772,66,0,73824,786743.9
9721,22533,45,0,84729,2257079.9
9722,17238,35,0,39274,1727943.7
9723,8872,8,0,92273,893632.0
9724,49770,45,0,35422,4987248.0
9725,28703,93,0,78821,2871699.9
9726,45234,26,1,72811,4530621.7
9727,95296,49,1,4984,9535271.6
9728,83220,79,0,58350,8325254.1
9729,2442,2,0,91110,248869.9
9730,61905,14,1,50586,6200309.5
9731,3951,21,1,51179,407002.2
9732,77963,53,0,38481,7801793.4
9733,27947,67,1,10917,2800892.3
9734,22585,71,1,36155,2260762.1
9735,64468,40,1,48716,6452783.8
9736,54272,65,1,97260,5431596.2
9737,1677,46,0,26178,172086.1
9738,88629,83,1,45842,8868226.7
9739,62942,57,1,82134,6299991.5
9740,96145,96,0,17233,9618797.7
9741,54859,57,0,54102,5486707.3
9742,32985,96,0,43458,3299999.5
9743,99362,60,0,1162,9945650.8
9744,25486,1,0,92697,2555004.8
9745,28220,71,1,11694,2832735.1
9746,63119,27,0,22449,6324403.0
9747,7628,66,1,93220,771290.1
9748,7936,37,1,56180,802470.4
9749,23198,89,0,15172,2326468.9
9750,10683,79,0,78265,1071100.5
9751,43402,87,0,38727,4344251.9
9752,10683,26,0,79397,1072185.4
9753,68577,62,0,40113,6862389.4
9754,14984,61,1,67067,1507691.7
9755,27803,63,1,82477,2788829.5
9756,92899,48,1,40312,9297472.4
9757,64078,97,0,84527,6411825.6
9758,25388,26,1,41754,2547048.0
9759,97199,78,1,39872,9725164.7
9760,53351,20,0,36797,5339199.6
9761,74954,6,0,20596,7496261.1
9762,90531,72,0,55784,9057018.1
9763,40469,96,0,65895,4052522.7
9764,65132,28,0,15303,6519815.2
9765,93634,68,0,49810,9370714.5
9766,56917,24,0,59691,5694889.7
9767,89869,51,0,79519,8994067.9
9768,28748,81,1,72753,2880426.0
9769,59643,40,1,86323,5976883.5
9770,3951,35,1,75390,404207.6
9771,11813,35,1,50703,1189156.1
9772,9773,92,0,95969,981494.6
9773,81875,24,1,65375,8192107.2
9774,76669,71,1,14240,7670105.1
9775,35962,35,1,26170,3601900.6
9776,63382,21,1,5727,6351347.0
9777,82984,94,0,82178,8298997.6
9778,56004,66,0,88538,5605555.6
9779,29835,17,1,8909,2995285.5
9780,2033,53,0,88065,207490.2
9781,50306,47,1,84809,5042108.2
9782,9698,67,1,93785,972465.0
9783,33795,62,1,87383,3390988.4
9784,23841,87,0,77484,2385994.4
9785,91701,91,0,80873,9174276.4
9786,1658,78,1,34872,168970.0
9787,13868,78,1,82840,1390606.8
9788,61403,74,0,79935,6146343.4
9789,79563,60,1,73080,7964408.0
9790,18874,48,1,13806,1893891.9
9791,83945,19,0,85985,8400215.4
9792,18183,42,1,30384,1823516.0
9793,19645,66,0,70195,1971089.9
9794,51744,15,1,30926,5181732.7
9795,24859,14,0,76623,2492272.3
9796,10478,36,1,98818,1055816.1
9797,75788,82,0,62528,7585467.5
9798,61361,13,0,95025,6138782.2
9799,77283,12,1,49886,7732214.6
9800,88673,10,0,78694,8871019.0
9801,32510,63,0,67856,3256418.1
9802,27333,18,0,19391,2735397.9
9803,5853,98,1,80762,592333.6
9804,53842,30,0,95771,5385104.3
9805,15662,41,0,47097,1573827.8
9806,67103,37,1,20972,6716138.0
9807,93906,76,1,53942,9400748.6
9808,91857,31,0,80096,9188779.5
9809,79132,56,1,75963,7918754.7
9810,64213,96,0,77551,6422841.6
9811,6486,22,0,21269,656911.0
9812,70768,26,0,64814,7081550.6
9813,53869,5,1,87959,5395151.2
9814,82557,76,1,75533,8262789.3
9815,48107,95,0,2763,4815768.0
9816,36934,97,0,68651,3700225.7
9817,460,62,0,46538,47967.6
9818,38321,7,1,82794,3842187.8
9819,84311,44,0,63461,8438142.4
9820,17466,90,1,38624,1753239.1
9821,24478,79,0,5228,2449805.4
9822,34455,20,0,46917,3453476.3
9823,18464,5,0,37213,1854224.6
9824,38798,55,0,10232,3888211.2
9825,55485,70,0,93520,5555218.3
9826,5767,35,1,17357,583642.6
9827,36683,24,0,92551,3676170.6
9828,55850,59,0,89761,5586343.0
9829,14871,85,0,63059,1491001.6
9830,60861,98,0,38651,6095914.7
9831,19219,26,1,75287,1926624.4
9832,41700,60,0,98811,4175901.1
9833,13296,87,1,97245,1336777.3
9834,21479,66,1,92948,2157779.8
9835,76699,51,0,93895,7678118.2
9836,29755,32,1,78397,2981844.3
9837,2121,35,0,46918,218834.6
9838,1956,88,0,39357,196856.0
9839,38470,100,1,83391,3857901.8
9840,25963,34,1,65296,2606507.8
9841,1314,71,1,34422,133536.8
9842,86046,28,1,77249,8610597.5
9843,50550,11,1,31498,5060805.6
9844,25594,69,1,46498,2564288.7
9845,95011,87,0,18551,9504611.5
9846,20470,6,0,88762,2048310.8
9847,66041,18,0,58842,6607179.0
9848,6192,26,1,13415,626148.7
9849,45524,64,0,18798,4557896.3
9850,13767,22,0,21964,1380386.9
9851,32769,11,1,76030,3283212.1
9852,47831,51,0,33602,4786919.1
9853,58752,79,0,82396,5881679.7
9854,92075,45,1,75562,9216323.5
9855,91711,57,0,47861,9178971.0
9856,56421,98,0,93762,5647730.8
9857,23449,71,0,88409,2351391.7
9858,78124,19,0,58120,7817265.8
9859,70753,66,1,28784,7083236.1
9860,50380,51,0,75593,5047474.3
9861,86387,71,0,13483,8643504.8
9862,18161,91,1,30136,1823328.5
9863,41992,21,1,94051,4205820.6
9864,56420,54,0,48264,5646520.1
9865,78620,70,0,31229,7865911.9
9866,10919,47,1,83655,1100481.4
9867,64101,68,1,12026,6415461.3
9868,54200,90,1,83573,5422645.4
9869,77260,38,1,3609,7733589.7
9870,55015,84,1,71555,5502830.6
9871,10212,83,1,76350,1032298.8
9872,69055,75,0,48006,6913685.8
9873,54369,14,1,10660,5444916.4
9874,89338,53,0,89083,8936753.4
9875,75363,34,1,17563,7542240.7
9876,1565,100,1,76383,160603.5
9877,52568,5,1,79444,5267684.7
9878,21833,26,0,53366,2185600.1
9879,77654,89,1,78742,7773631.7
9880,5537,79,1,69459,563383.3
9881,70596,87,0,26342,7065331.9
9882,9947,94,0,10034,997753.4
9883,47757,50,0,10826,4777071.3
9884,57044,87,1,16068,5710088.1
9885,74139,11,0,24641,7417297.2
9886,54043,88,0,73807,5408152.6
9887,95549,30,1,68964,9560988.0
9888,57662,44,0,97265,5773073.3
9889,2671,28,0,75900,272272.9
9890,36417,32,1,92953,3652839.7
9891,65583,76,0,9107,6562118.1
9892,82927,71,1,14219,8299669.4
9893,4733,60,0,10081,474915.0
9894,96943,81,1,49152,9705501.2
9895,3814,3,0,28671,386744.7
9896,72959,75,0,80759,7297849.8
9897,96594,24,0,84720,9660809.8
9898,61073,90,0,59566,6110676.1
9899,73888,50,1,69295,7403575.9
9900,24150,37,1,11350,2427187.5
9901,64949,83,1,94372,6502211.9
9902,12179,32,1,27269,1224992.2
9903,91725,24,0,64216,9175749.6
9904,15415,80,1,46895,1547708.7
9905,58576,32,1,41433,5866480.8
9906,49140,48,0,59867,4924574.6
9907,30397,44,1,84776,3055190.2
9908,76846,6,0,14948,7686437.6
9909,72829,32,0,36929,7290006.8
9910,62008,36,1,4240,6206633.5
9911,153,71,1,99905,22499.2
9912,97952,95,1,28807,9802960.2
9913,27729,65,1,46862,2778832.0
9914,17874,67,0,99019,1793943.8
9915,21459,92,1,53085,2149347.9
9916,73097,52,0,31906,7319620.1
9917,83038,55,0,91620,8309431.1
9918,49388,53,1,9537,4949238.9
9919,40086,14,1,87059,4014081.0
9920,75102,2,0,73178,7512707.2
9921,21973,3,0,61564,2198209.5
9922,4221,60,0,23590,423295.9
9923,35661,73,1,3685,3569832.9
9924,66612,83,1,15197,6664920.2
9925,29402,27,0,28322,2941520.3
9926,64937,50,0,9300,6498696.6
9927,9632,83,1,7737,975297.5
9928,56513,8,1,88441,5658870.5
9929,76324,45,0,36613,7634053.9
9930,27445,13,1,34164,2751364.6
9931,86383,86,1,57015,8648031.0
9932,53822,8,0,62781,5394409.1
9933,28655,31,1,37828,2876205.4
9934,86990,100,0,60764,8702130.1
9935,73553,10,0,95315,7362215.9
9936,79875,33,1,81031,7993442.6
9937,70124,46,1,38158,7017698.4
9938,55992,19,1,67604,5608196.0
9939,4962,76,1,27217,503297.8
9940,62859,26,0,9471,6292755.5
9941,63990,26,0,33152,6407670.3
9942,70041,21,1,69076,7009466.9
9943,5702,68,0,71102,576089.5
9944,85306,48,1,79077,8534440.6
9945,5378,79,1,11648,545933.0
9946,89549,60,1,1965,8967748.6
9947,98554,81,1,85908,9866707.7
9948,34946,56,1,76782,3500553.4
9949,97419,44,1,18611,9746318.1
9950,51796,90,1,77938,5189796.8
9951,23560,21,1,43702,2364937.0
9952,27681,14,0,76616,2779327.6
9953,77385,50,1,77036,7743828.6
9954,54563,2,0,53773,5458840.2
9955,73975,41,0,29225,7401901.6
9956,26268,39,1,82398,2631701.2
9957,41602,37,0,46561,4161555.9
9958,66331,92,0,38397,6634006.7
9959,24386,19,1,26729,2443941.4
9960,13904,45,0,33971,1398346.0
9961,2206,25,0,54167,223821.0
9962,26017,75,0,96609,2603509.9
9963,40691,65,0,98022,4074610.0
9964,32413,16,0,15524,3252165.4
9965,86139,41,0,95419,8615540.1
9966,93351,16,0,95396,9338401.4
9967,54183,33,1,33883,5421212.0
9968,3605,45,0,65504,362853.7
9969,39881,73,1,14148,3994434.8
9970,68399,39,1,2438,6851767.1
9971,75387,45,1,94652,7547628.8
9972,86986,26,0,11285,8701153.6
9973,14982,64,1,96468,1504671.2
9974,5902,57,0,67695,601531.4
9975,16268,74,0,76506,1627917.7
9976,40506,56,0,59981,4051267.6
9977,74701,98,1,46975,7474987.1
9978,19778,40,0,41731,1980095.2
9979,77226,65,0,49663,7730743.6
9980,82333,28,0,23385,8236936.7
9981,37986,97,1,37191,3805643.1
9982,41330,55,1,8294,4139270.2
9983,87627,56,0,33850,8766795.5
9984,31856,82,1,68107,3191751.8
9985,76480,98,1,40978,7651622.4
9986,26907,65,1,3916,2701055.3
9987,45452,11,0,98506,4546984.2
9988,2475,47,1,11367,254501.2
9989,90996,81,1,1085,9112369.0
9990,5537,65,1,5808,560359.2
9991,96173,12,0,36812,9623811.5
9992,33545,55,1,8288,3361070.6
9993,341,83,0,1960,35371.3
9994,21514,5,1,91373,2153602.9
